List of entire photometry of J1407

Photographic plate archives:
DASCH (DR5 and missing from DR5), Bamberg Observatory, Sonneberg Observatory
Data from CCD observatories:
AAVSO, KELT, PROMPT, SuperWASP

MJD	Decimal Year	Magnitude	Mag Error	Filter	Source/Series	Plate Name
57558.4	2016.4655	12.4	0.082	Johnson V	AAVSO	 -- 
57558.4	2016.4655	12.387	0.049	Johnson V	AAVSO	 -- 
57558.4	2016.4655	12.434	0.098	Johnson V	AAVSO	 -- 
57558.4	2016.4655	12.478	0.131	Johnson V	AAVSO	 -- 
57558.4	2016.4655	12.381	0.083	Johnson V	AAVSO	 -- 
57558.4	2016.4655	12.458	0.119	Johnson V	AAVSO	 -- 
57558.4	2016.4655	12.348	0.201	Johnson V	AAVSO	 -- 
57558.4	2016.4655	12.431	0.098	Johnson V	AAVSO	 -- 
57558.4	2016.4655	12.351	0.048	Johnson V	AAVSO	 -- 
57558.4	2016.4655	12.415	0.092	Johnson V	AAVSO	 -- 
57558.4	2016.4655	12.412	0.02	Johnson V	AAVSO	 -- 
57558.4	2016.4655	12.375	0.079	Johnson V	AAVSO	 -- 
57558.4	2016.4655	12.385	0.048	Johnson V	AAVSO	 -- 
57558.4	2016.4655	12.295	0.349	Johnson V	AAVSO	 -- 
57558.4	2016.4655	12.517	0.167	Johnson V	AAVSO	 -- 
57558.4	2016.4655	12.485	0.099	Johnson V	AAVSO	 -- 
57558.4	2016.4655	12.451	0.055	Johnson V	AAVSO	 -- 
57558.4	2016.4655	12.457	0.039	Johnson V	AAVSO	 -- 
57558.4	2016.4655	12.534	0.086	Johnson V	AAVSO	 -- 
57558.4	2016.4656	12.401	0.083	Johnson V	AAVSO	 -- 
57558.4	2016.4656	12.374	0.088	Johnson V	AAVSO	 -- 
57558.4	2016.4656	12.405	0.045	Johnson V	AAVSO	 -- 
57558.4	2016.4656	12.357	0.11	Johnson V	AAVSO	 -- 
57558.4	2016.4656	12.43	0.07	Johnson V	AAVSO	 -- 
57558.4	2016.4656	12.426	0.05	Johnson V	AAVSO	 -- 
57558.4	2016.4656	12.384	0.06	Johnson V	AAVSO	 -- 
57558.4	2016.4656	12.341	0.044	Johnson V	AAVSO	 -- 
57558.4	2016.4656	12.398	0.058	Johnson V	AAVSO	 -- 
57558.4	2016.4656	12.331	0.046	Johnson V	AAVSO	 -- 
57558.4	2016.4656	12.461	0.063	Johnson V	AAVSO	 -- 
57558.4	2016.4656	12.355	0.04	Johnson V	AAVSO	 -- 
57558.4	2016.4656	12.353	0.15	Johnson V	AAVSO	 -- 
57558.4	2016.4656	12.385	0.025	Johnson V	AAVSO	 -- 
57558.4	2016.4656	12.423	0.056	Johnson V	AAVSO	 -- 
57558.4	2016.4656	12.421	0.202	Johnson V	AAVSO	 -- 
57558.4	2016.4656	12.413	0.034	Johnson V	AAVSO	 -- 
57558.4	2016.4656	12.395	0.074	Johnson V	AAVSO	 -- 
57558.4	2016.4656	12.423	0.071	Johnson V	AAVSO	 -- 
57558.4	2016.4656	12.363	0.048	Johnson V	AAVSO	 -- 
57558.4	2016.4656	12.441	0.027	Johnson V	AAVSO	 -- 
57558.4	2016.4656	12.561	0.198	Johnson V	AAVSO	 -- 
57558.4	2016.4656	12.347	0.072	Johnson V	AAVSO	 -- 
57558.4	2016.4656	12.346	0.057	Johnson V	AAVSO	 -- 
57558.4	2016.4656	12.413	0.102	Johnson V	AAVSO	 -- 
57558.4	2016.4656	12.39	0.086	Johnson V	AAVSO	 -- 
57558.4	2016.4656	12.391	0.03	Johnson V	AAVSO	 -- 
57558.4	2016.4656	12.396	0.052	Johnson V	AAVSO	 -- 
57558.4	2016.4656	12.323	0.055	Johnson V	AAVSO	 -- 
57558.4	2016.4656	12.41	0.043	Johnson V	AAVSO	 -- 
57558.4	2016.4656	12.399	0.062	Johnson V	AAVSO	 -- 
57558.4	2016.4656	12.381	0.068	Johnson V	AAVSO	 -- 
57558.4	2016.4656	12.407	0.057	Johnson V	AAVSO	 -- 
57558.4	2016.4656	12.355	0.021	Johnson V	AAVSO	 -- 
57558.4	2016.4656	12.369	0.069	Johnson V	AAVSO	 -- 
57558.4	2016.4656	12.41	0.084	Johnson V	AAVSO	 -- 
57558.4	2016.4656	12.379	0.057	Johnson V	AAVSO	 -- 
57559.2	2016.4677	12.342	0.009	Johnson V	AAVSO	 -- 
57559.2	2016.4677	12.317	0.009	Johnson V	AAVSO	 -- 
57560.2	2016.4706	12.447	0.011	Johnson V	AAVSO	 -- 
57560.2	2016.4706	12.407	0.011	Johnson V	AAVSO	 -- 
57561.2	2016.4732	12.472	0.009	Johnson V	AAVSO	 -- 
57561.2	2016.4732	12.47	0.009	Johnson V	AAVSO	 -- 
57562.2	2016.4759	12.364	0.009	Johnson V	AAVSO	 -- 
57562.2	2016.4759	12.37	0.009	Johnson V	AAVSO	 -- 
57563.0	2016.4781	13.538	0.019	TB	AAVSO	 -- 
57563.0	2016.4781	12.345	0.005	TG	AAVSO	 -- 
57563.0	2016.4781	11.635	0.014	TR	AAVSO	 -- 
57563.2	2016.4786	12.432	0.027	Johnson V	AAVSO	 -- 
57563.2	2016.4786	12.384	0.029	Johnson V	AAVSO	 -- 
57563.4	2016.4792	12.303	0.131	Johnson V	AAVSO	 -- 
57563.4	2016.4792	12.347	0.08	Johnson V	AAVSO	 -- 
57563.4	2016.4792	12.321	0.081	Johnson V	AAVSO	 -- 
57563.4	2016.4792	12.352	0.047	Johnson V	AAVSO	 -- 
57563.4	2016.4792	12.332	0.056	Johnson V	AAVSO	 -- 
57563.4	2016.4792	12.354	0.062	Johnson V	AAVSO	 -- 
57563.4	2016.4792	12.35	0.053	Johnson V	AAVSO	 -- 
57563.4	2016.4792	12.38	0.049	Johnson V	AAVSO	 -- 
57563.4	2016.4792	12.371	0.042	Johnson V	AAVSO	 -- 
57563.4	2016.4792	12.374	0.041	Johnson V	AAVSO	 -- 
57563.4	2016.4792	12.342	0.066	Johnson V	AAVSO	 -- 
57563.4	2016.4792	12.376	0.05	Johnson V	AAVSO	 -- 
57563.4	2016.4792	12.342	0.07	Johnson V	AAVSO	 -- 
57563.4	2016.4792	12.348	0.047	Johnson V	AAVSO	 -- 
57563.4	2016.4792	12.336	0.058	Johnson V	AAVSO	 -- 
57563.4	2016.4792	12.323	0.055	Johnson V	AAVSO	 -- 
57563.4	2016.4792	12.329	0.059	Johnson V	AAVSO	 -- 
57563.4	2016.4792	12.347	0.061	Johnson V	AAVSO	 -- 
57563.4	2016.4792	12.355	0.053	Johnson V	AAVSO	 -- 
57563.4	2016.4792	12.342	0.053	Johnson V	AAVSO	 -- 
57563.4	2016.4792	12.394	0.037	Johnson V	AAVSO	 -- 
57563.4	2016.4792	12.351	0.049	Johnson V	AAVSO	 -- 
57563.4	2016.4792	12.355	0.064	Johnson V	AAVSO	 -- 
57563.4	2016.4792	12.33	0.065	Johnson V	AAVSO	 -- 
57563.4	2016.4792	12.344	0.06	Johnson V	AAVSO	 -- 
57563.4	2016.4792	12.356	0.038	Johnson V	AAVSO	 -- 
57563.4	2016.4792	12.348	0.054	Johnson V	AAVSO	 -- 
57563.4	2016.4792	12.368	0.047	Johnson V	AAVSO	 -- 
57563.4	2016.4792	12.336	0.049	Johnson V	AAVSO	 -- 
57563.4	2016.4792	12.356	0.039	Johnson V	AAVSO	 -- 
57563.4	2016.4792	12.357	0.062	Johnson V	AAVSO	 -- 
57563.4	2016.4792	12.348	0.061	Johnson V	AAVSO	 -- 
57563.4	2016.4792	12.36	0.054	Johnson V	AAVSO	 -- 
57563.4	2016.4792	12.361	0.051	Johnson V	AAVSO	 -- 
57563.4	2016.4792	12.352	0.073	Johnson V	AAVSO	 -- 
57563.4	2016.4792	12.336	0.06	Johnson V	AAVSO	 -- 
57563.4	2016.4792	12.349	0.093	Johnson V	AAVSO	 -- 
57563.4	2016.4792	12.361	0.055	Johnson V	AAVSO	 -- 
57563.4	2016.4792	12.329	0.049	Johnson V	AAVSO	 -- 
57563.4	2016.4792	12.346	0.043	Johnson V	AAVSO	 -- 
57563.4	2016.4792	12.353	0.04	Johnson V	AAVSO	 -- 
57563.4	2016.4792	12.339	0.057	Johnson V	AAVSO	 -- 
57563.4	2016.4792	12.348	0.047	Johnson V	AAVSO	 -- 
57563.4	2016.4792	12.346	0.051	Johnson V	AAVSO	 -- 
57563.4	2016.4792	12.347	0.053	Johnson V	AAVSO	 -- 
57563.4	2016.4792	12.346	0.059	Johnson V	AAVSO	 -- 
57563.4	2016.4792	12.328	0.09	Johnson V	AAVSO	 -- 
57563.4	2016.4792	12.325	0.062	Johnson V	AAVSO	 -- 
57563.4	2016.4792	12.342	0.051	Johnson V	AAVSO	 -- 
57563.4	2016.4792	12.33	0.074	Johnson V	AAVSO	 -- 
57563.4	2016.4792	12.352	0.039	Johnson V	AAVSO	 -- 
57563.4	2016.4792	12.343	0.093	Johnson V	AAVSO	 -- 
57563.4	2016.4792	12.366	0.04	Johnson V	AAVSO	 -- 
57563.4	2016.4792	12.336	0.05	Johnson V	AAVSO	 -- 
57563.4	2016.4792	12.361	0.056	Johnson V	AAVSO	 -- 
57563.4	2016.4792	12.309	0.093	Johnson V	AAVSO	 -- 
57563.4	2016.4792	12.341	0.05	Johnson V	AAVSO	 -- 
57563.4	2016.4792	12.337	0.053	Johnson V	AAVSO	 -- 
57563.4	2016.4792	12.345	0.07	Johnson V	AAVSO	 -- 
57563.4	2016.4792	12.353	0.054	Johnson V	AAVSO	 -- 
57563.4	2016.4793	12.31	0.08	Johnson V	AAVSO	 -- 
57563.4	2016.4793	12.349	0.033	Johnson V	AAVSO	 -- 
57563.4	2016.4793	12.348	0.06	Johnson V	AAVSO	 -- 
57563.4	2016.4793	12.326	0.059	Johnson V	AAVSO	 -- 
57563.4	2016.4793	12.357	0.055	Johnson V	AAVSO	 -- 
57563.4	2016.4793	12.375	0.037	Johnson V	AAVSO	 -- 
57563.4	2016.4793	12.375	0.045	Johnson V	AAVSO	 -- 
57563.4	2016.4793	12.387	0.043	Johnson V	AAVSO	 -- 
57563.4	2016.4793	12.355	0.041	Johnson V	AAVSO	 -- 
57563.4	2016.4793	12.318	0.062	Johnson V	AAVSO	 -- 
57563.4	2016.4793	12.343	0.049	Johnson V	AAVSO	 -- 
57563.4	2016.4793	12.376	0.042	Johnson V	AAVSO	 -- 
57563.4	2016.4793	12.329	0.072	Johnson V	AAVSO	 -- 
57563.4	2016.4793	12.372	0.03	Johnson V	AAVSO	 -- 
57563.4	2016.4793	12.353	0.057	Johnson V	AAVSO	 -- 
57563.4	2016.4793	12.355	0.043	Johnson V	AAVSO	 -- 
57563.4	2016.4793	12.337	0.043	Johnson V	AAVSO	 -- 
57563.4	2016.4793	12.322	0.069	Johnson V	AAVSO	 -- 
57563.4	2016.4793	12.353	0.049	Johnson V	AAVSO	 -- 
57563.4	2016.4793	12.349	0.046	Johnson V	AAVSO	 -- 
57563.4	2016.4793	12.334	0.049	Johnson V	AAVSO	 -- 
57563.4	2016.4793	12.341	0.08	Johnson V	AAVSO	 -- 
57563.4	2016.4793	12.342	0.043	Johnson V	AAVSO	 -- 
57563.4	2016.4793	11.989	0.062	Johnson V	AAVSO	 -- 
57563.4	2016.4793	12.366	0.041	Johnson V	AAVSO	 -- 
57563.4	2016.4793	12.317	0.058	Johnson V	AAVSO	 -- 
57563.4	2016.4793	12.36	0.066	Johnson V	AAVSO	 -- 
57563.4	2016.4793	12.408	0.043	Johnson V	AAVSO	 -- 
57563.4	2016.4793	12.373	0.051	Johnson V	AAVSO	 -- 
57563.4	2016.4793	12.338	0.083	Johnson V	AAVSO	 -- 
57563.4	2016.4793	12.378	0.041	Johnson V	AAVSO	 -- 
57563.4	2016.4793	12.353	0.051	Johnson V	AAVSO	 -- 
57563.4	2016.4793	12.346	0.073	Johnson V	AAVSO	 -- 
57563.4	2016.4793	12.35	0.049	Johnson V	AAVSO	 -- 
57563.4	2016.4793	12.35	0.07	Johnson V	AAVSO	 -- 
57563.4	2016.4793	12.342	0.065	Johnson V	AAVSO	 -- 
57563.4	2016.4793	12.4	0.053	Johnson V	AAVSO	 -- 
57563.4	2016.4793	12.349	0.046	Johnson V	AAVSO	 -- 
57563.4	2016.4793	12.326	0.113	Johnson V	AAVSO	 -- 
57563.4	2016.4793	12.307	0.068	Johnson V	AAVSO	 -- 
57563.4	2016.4793	12.378	0.068	Johnson V	AAVSO	 -- 
57563.4	2016.4793	12.365	0.055	Johnson V	AAVSO	 -- 
57563.4	2016.4793	12.343	0.077	Johnson V	AAVSO	 -- 
57563.4	2016.4793	12.325	0.053	Johnson V	AAVSO	 -- 
57563.4	2016.4793	12.371	0.058	Johnson V	AAVSO	 -- 
57563.4	2016.4793	12.345	0.054	Johnson V	AAVSO	 -- 
57563.4	2016.4793	12.356	0.054	Johnson V	AAVSO	 -- 
57563.4	2016.4793	12.393	0.075	Johnson V	AAVSO	 -- 
57563.4	2016.4793	12.331	0.073	Johnson V	AAVSO	 -- 
57563.4	2016.4793	12.357	0.036	Johnson V	AAVSO	 -- 
57563.4	2016.4793	12.351	0.044	Johnson V	AAVSO	 -- 
57565.0	2016.4835	13.619	0.014	TB	AAVSO	 -- 
57565.0	2016.4835	12.361	0.003	TG	AAVSO	 -- 
57565.0	2016.4835	11.649	0.01	TR	AAVSO	 -- 
57565.2	2016.4841	12.34	0.011	Johnson V	AAVSO	 -- 
57565.2	2016.4841	12.353	0.011	Johnson V	AAVSO	 -- 
57565.9	2016.486	12.332	0.071	Johnson V	AAVSO	 -- 
57566.2	2016.4868	12.399	0.009	Johnson V	AAVSO	 -- 
57566.2	2016.4868	12.388	0.009	Johnson V	AAVSO	 -- 
57567.2	2016.4895	12.467	0.011	Johnson V	AAVSO	 -- 
57567.2	2016.4895	12.449	0.011	Johnson V	AAVSO	 -- 
57568.0	2016.4917	13.698	0.03	TB	AAVSO	 -- 
57568.0	2016.4917	12.391	0.005	TG	AAVSO	 -- 
57568.0	2016.4917	11.689	0.012	TR	AAVSO	 -- 
57568.2	2016.4922	12.431	0.026	Johnson V	AAVSO	 -- 
57568.2	2016.4922	12.452	0.025	Johnson V	AAVSO	 -- 
57569.0	2016.4944	13.526	0.023	TB	AAVSO	 -- 
57569.0	2016.4944	12.32	0.003	TG	AAVSO	 -- 
57569.0	2016.4944	11.617	0.008	TR	AAVSO	 -- 
57569.2	2016.495	12.405	0.008	Johnson V	AAVSO	 -- 
57569.2	2016.495	12.395	0.008	Johnson V	AAVSO	 -- 
57570.2	2016.4977	12.48	0.009	Johnson V	AAVSO	 -- 
57570.2	2016.4977	12.443	0.009	Johnson V	AAVSO	 -- 
57571.1	2016.5004	12.446	0.009	Johnson V	AAVSO	 -- 
57571.2	2016.5004	12.44	0.009	Johnson V	AAVSO	 -- 
57575.0	2016.5108	13.523	0.026	TB	AAVSO	 -- 
57575.0	2016.5108	12.317	0.005	TG	AAVSO	 -- 
57575.0	2016.5108	11.606	0.01	TR	AAVSO	 -- 
57575.1	2016.5113	12.36	0.009	Johnson V	AAVSO	 -- 
57575.1	2016.5113	12.359	0.009	Johnson V	AAVSO	 -- 
57576.1	2016.514	12.427	0.01	Johnson V	AAVSO	 -- 
57576.1	2016.514	12.445	0.01	Johnson V	AAVSO	 -- 
57577.0	2016.5163	13.759	0.013	TB	AAVSO	 -- 
57577.0	2016.5163	12.432	0.007	TG	AAVSO	 -- 
57577.0	2016.5163	11.745	0.011	TR	AAVSO	 -- 
57577.9	2016.5189	12.226	0.211	Johnson V	AAVSO	 -- 
57580.3	2016.5254	12.376	0.07	Johnson V	AAVSO	 -- 
57580.3	2016.5254	12.407	0.055	Johnson V	AAVSO	 -- 
57580.3	2016.5255	12.396	0.059	Johnson V	AAVSO	 -- 
57580.3	2016.5255	12.41	0.061	Johnson V	AAVSO	 -- 
57580.3	2016.5255	12.389	0.061	Johnson V	AAVSO	 -- 
57580.3	2016.5255	12.391	0.08	Johnson V	AAVSO	 -- 
57580.3	2016.5255	12.369	0.074	Johnson V	AAVSO	 -- 
57580.3	2016.5255	12.398	0.062	Johnson V	AAVSO	 -- 
57580.3	2016.5255	12.379	0.052	Johnson V	AAVSO	 -- 
57580.3	2016.5255	12.403	0.055	Johnson V	AAVSO	 -- 
57580.3	2016.5255	12.433	0.075	Johnson V	AAVSO	 -- 
57580.3	2016.5255	12.44	0.04	Johnson V	AAVSO	 -- 
57580.3	2016.5255	12.392	0.051	Johnson V	AAVSO	 -- 
57580.3	2016.5255	12.396	0.055	Johnson V	AAVSO	 -- 
57580.3	2016.5255	12.393	0.056	Johnson V	AAVSO	 -- 
57580.3	2016.5255	12.414	0.058	Johnson V	AAVSO	 -- 
57580.3	2016.5255	12.449	0.122	Johnson V	AAVSO	 -- 
57580.3	2016.5255	12.401	0.047	Johnson V	AAVSO	 -- 
57580.3	2016.5255	12.397	0.067	Johnson V	AAVSO	 -- 
57580.3	2016.5255	12.409	0.092	Johnson V	AAVSO	 -- 
57580.3	2016.5255	12.386	0.095	Johnson V	AAVSO	 -- 
57580.3	2016.5255	12.403	0.09	Johnson V	AAVSO	 -- 
57580.3	2016.5255	12.411	0.057	Johnson V	AAVSO	 -- 
57580.3	2016.5255	12.384	0.06	Johnson V	AAVSO	 -- 
57580.3	2016.5255	12.395	0.068	Johnson V	AAVSO	 -- 
57580.3	2016.5255	12.4	0.073	Johnson V	AAVSO	 -- 
57580.3	2016.5255	12.39	0.054	Johnson V	AAVSO	 -- 
57580.3	2016.5255	12.348	0.083	Johnson V	AAVSO	 -- 
57580.3	2016.5255	12.409	0.044	Johnson V	AAVSO	 -- 
57580.3	2016.5255	12.405	0.052	Johnson V	AAVSO	 -- 
57580.3	2016.5255	12.406	0.084	Johnson V	AAVSO	 -- 
57580.3	2016.5255	12.378	0.069	Johnson V	AAVSO	 -- 
57580.3	2016.5255	12.385	0.061	Johnson V	AAVSO	 -- 
57580.3	2016.5255	12.38	0.067	Johnson V	AAVSO	 -- 
57580.3	2016.5255	12.391	0.068	Johnson V	AAVSO	 -- 
57580.3	2016.5255	12.371	0.076	Johnson V	AAVSO	 -- 
57580.3	2016.5255	12.385	0.072	Johnson V	AAVSO	 -- 
57580.3	2016.5255	12.391	0.059	Johnson V	AAVSO	 -- 
57580.3	2016.5255	12.387	0.072	Johnson V	AAVSO	 -- 
57580.3	2016.5255	12.356	0.079	Johnson V	AAVSO	 -- 
57580.3	2016.5255	12.391	0.078	Johnson V	AAVSO	 -- 
57580.3	2016.5255	12.39	0.059	Johnson V	AAVSO	 -- 
57580.3	2016.5255	12.379	0.071	Johnson V	AAVSO	 -- 
57580.3	2016.5255	12.364	0.084	Johnson V	AAVSO	 -- 
57580.3	2016.5255	12.396	0.074	Johnson V	AAVSO	 -- 
57580.3	2016.5255	12.394	0.066	Johnson V	AAVSO	 -- 
57580.3	2016.5255	12.421	0.075	Johnson V	AAVSO	 -- 
57580.3	2016.5255	12.413	0.053	Johnson V	AAVSO	 -- 
57580.3	2016.5255	12.376	0.07	Johnson V	AAVSO	 -- 
57580.3	2016.5255	12.371	0.061	Johnson V	AAVSO	 -- 
57580.3	2016.5255	12.387	0.093	Johnson V	AAVSO	 -- 
57580.3	2016.5255	12.394	0.061	Johnson V	AAVSO	 -- 
57580.3	2016.5255	12.368	0.089	Johnson V	AAVSO	 -- 
57580.3	2016.5255	12.399	0.064	Johnson V	AAVSO	 -- 
57580.3	2016.5255	12.381	0.082	Johnson V	AAVSO	 -- 
57580.3	2016.5255	12.402	0.072	Johnson V	AAVSO	 -- 
57580.3	2016.5255	12.376	0.058	Johnson V	AAVSO	 -- 
57580.3	2016.5255	12.389	0.055	Johnson V	AAVSO	 -- 
57580.3	2016.5255	12.4	0.055	Johnson V	AAVSO	 -- 
57580.3	2016.5255	12.384	0.073	Johnson V	AAVSO	 -- 
57580.3	2016.5255	12.384	0.075	Johnson V	AAVSO	 -- 
57580.4	2016.5255	12.4	0.045	Johnson V	AAVSO	 -- 
57580.4	2016.5255	12.396	0.054	Johnson V	AAVSO	 -- 
57580.4	2016.5256	12.408	0.056	Johnson V	AAVSO	 -- 
57580.4	2016.5256	12.404	0.074	Johnson V	AAVSO	 -- 
57580.4	2016.5256	12.357	0.069	Johnson V	AAVSO	 -- 
57580.4	2016.5256	12.411	0.064	Johnson V	AAVSO	 -- 
57580.4	2016.5256	12.403	0.035	Johnson V	AAVSO	 -- 
57580.4	2016.5256	12.407	0.044	Johnson V	AAVSO	 -- 
57580.4	2016.5256	12.417	0.058	Johnson V	AAVSO	 -- 
57580.4	2016.5256	12.396	0.061	Johnson V	AAVSO	 -- 
57580.4	2016.5256	12.408	0.046	Johnson V	AAVSO	 -- 
57580.4	2016.5256	12.412	0.037	Johnson V	AAVSO	 -- 
57580.4	2016.5256	12.519	0.2	Johnson V	AAVSO	 -- 
57580.4	2016.5256	12.418	0.055	Johnson V	AAVSO	 -- 
57580.4	2016.5256	12.43	0.047	Johnson V	AAVSO	 -- 
57580.4	2016.5256	12.41	0.045	Johnson V	AAVSO	 -- 
57580.4	2016.5256	12.419	0.062	Johnson V	AAVSO	 -- 
57580.4	2016.5256	12.41	0.044	Johnson V	AAVSO	 -- 
57580.4	2016.5256	12.423	0.051	Johnson V	AAVSO	 -- 
57580.4	2016.5256	12.434	0.031	Johnson V	AAVSO	 -- 
57580.4	2016.5256	12.413	0.041	Johnson V	AAVSO	 -- 
57580.4	2016.5256	12.446	0.025	Johnson V	AAVSO	 -- 
57580.4	2016.5256	12.39	0.042	Johnson V	AAVSO	 -- 
57580.4	2016.5256	12.426	0.04	Johnson V	AAVSO	 -- 
57580.4	2016.5256	12.441	0.027	Johnson V	AAVSO	 -- 
57580.4	2016.5256	12.418	0.056	Johnson V	AAVSO	 -- 
57580.4	2016.5256	12.425	0.03	Johnson V	AAVSO	 -- 
57580.4	2016.5256	12.432	0.041	Johnson V	AAVSO	 -- 
57580.4	2016.5256	12.434	0.038	Johnson V	AAVSO	 -- 
57580.4	2016.5256	12.408	0.031	Johnson V	AAVSO	 -- 
57580.4	2016.5256	12.447	0.032	Johnson V	AAVSO	 -- 
57580.4	2016.5256	12.433	0.032	Johnson V	AAVSO	 -- 
57580.4	2016.5256	12.401	0.054	Johnson V	AAVSO	 -- 
57580.4	2016.5256	12.405	0.054	Johnson V	AAVSO	 -- 
57580.4	2016.5256	12.411	0.049	Johnson V	AAVSO	 -- 
57580.4	2016.5256	12.412	0.049	Johnson V	AAVSO	 -- 
57580.4	2016.5256	12.416	0.035	Johnson V	AAVSO	 -- 
57580.4	2016.5256	12.433	0.038	Johnson V	AAVSO	 -- 
57580.4	2016.5256	12.393	0.06	Johnson V	AAVSO	 -- 
57580.4	2016.5256	12.408	0.038	Johnson V	AAVSO	 -- 
57581.3	2016.5282	12.293	0.046	Johnson V	AAVSO	 -- 
57581.3	2016.5282	12.27	0.061	Johnson V	AAVSO	 -- 
57581.3	2016.5282	12.308	0.07	Johnson V	AAVSO	 -- 
57581.3	2016.5282	12.286	0.065	Johnson V	AAVSO	 -- 
57581.3	2016.5282	12.359	0.113	Johnson V	AAVSO	 -- 
57581.3	2016.5282	12.335	0.078	Johnson V	AAVSO	 -- 
57581.3	2016.5282	12.3	0.106	Johnson V	AAVSO	 -- 
57581.3	2016.5282	12.303	0.096	Johnson V	AAVSO	 -- 
57581.3	2016.5282	12.284	0.056	Johnson V	AAVSO	 -- 
57581.3	2016.5282	12.304	0.043	Johnson V	AAVSO	 -- 
57581.3	2016.5282	12.275	0.056	Johnson V	AAVSO	 -- 
57581.3	2016.5282	12.283	0.041	Johnson V	AAVSO	 -- 
57581.3	2016.5282	12.316	0.04	Johnson V	AAVSO	 -- 
57581.3	2016.5282	12.32	0.056	Johnson V	AAVSO	 -- 
57581.3	2016.5282	12.306	0.038	Johnson V	AAVSO	 -- 
57581.3	2016.5282	12.285	0.034	Johnson V	AAVSO	 -- 
57581.3	2016.5282	12.312	0.065	Johnson V	AAVSO	 -- 
57581.3	2016.5282	12.27	0.038	Johnson V	AAVSO	 -- 
57581.3	2016.5282	12.341	0.059	Johnson V	AAVSO	 -- 
57581.3	2016.5282	12.315	0.083	Johnson V	AAVSO	 -- 
57581.3	2016.5282	12.294	0.057	Johnson V	AAVSO	 -- 
57581.3	2016.5282	12.301	0.077	Johnson V	AAVSO	 -- 
57581.3	2016.5282	12.321	0.086	Johnson V	AAVSO	 -- 
57581.3	2016.5282	12.333	0.103	Johnson V	AAVSO	 -- 
57581.3	2016.5282	12.301	0.046	Johnson V	AAVSO	 -- 
57581.3	2016.5282	12.282	0.043	Johnson V	AAVSO	 -- 
57581.3	2016.5282	12.324	0.057	Johnson V	AAVSO	 -- 
57581.3	2016.5282	12.29	0.07	Johnson V	AAVSO	 -- 
57581.3	2016.5282	12.268	0.052	Johnson V	AAVSO	 -- 
57581.3	2016.5282	12.334	0.065	Johnson V	AAVSO	 -- 
57581.3	2016.5282	12.317	0.055	Johnson V	AAVSO	 -- 
57581.3	2016.5282	12.29	0.057	Johnson V	AAVSO	 -- 
57581.3	2016.5282	12.307	0.085	Johnson V	AAVSO	 -- 
57581.3	2016.5282	12.333	0.046	Johnson V	AAVSO	 -- 
57581.3	2016.5282	12.282	0.041	Johnson V	AAVSO	 -- 
57581.3	2016.5282	12.322	0.082	Johnson V	AAVSO	 -- 
57581.3	2016.5283	12.312	0.027	Johnson V	AAVSO	 -- 
57581.3	2016.5283	12.328	0.052	Johnson V	AAVSO	 -- 
57581.3	2016.5283	12.295	0.038	Johnson V	AAVSO	 -- 
57581.3	2016.5283	12.302	0.062	Johnson V	AAVSO	 -- 
57581.3	2016.5283	12.331	0.023	Johnson V	AAVSO	 -- 
57581.3	2016.5283	12.318	0.124	Johnson V	AAVSO	 -- 
57581.3	2016.5283	12.351	0.085	Johnson V	AAVSO	 -- 
57581.3	2016.5283	12.333	0.147	Johnson V	AAVSO	 -- 
57581.3	2016.5283	12.375	0.042	Johnson V	AAVSO	 -- 
57581.3	2016.5283	12.364	0.076	Johnson V	AAVSO	 -- 
57581.3	2016.5283	12.387	0.087	Johnson V	AAVSO	 -- 
57581.3	2016.5283	12.369	0.036	Johnson V	AAVSO	 -- 
57581.3	2016.5283	12.429	0.084	Johnson V	AAVSO	 -- 
57581.3	2016.5283	12.353	0.106	Johnson V	AAVSO	 -- 
57581.3	2016.5283	12.388	0.079	Johnson V	AAVSO	 -- 
57581.3	2016.5283	12.43	0.088	Johnson V	AAVSO	 -- 
57581.3	2016.5283	12.369	0.058	Johnson V	AAVSO	 -- 
57581.4	2016.5283	12.349	0.062	Johnson V	AAVSO	 -- 
57581.4	2016.5283	12.378	0.052	Johnson V	AAVSO	 -- 
57581.4	2016.5283	12.32	0.013	Johnson V	AAVSO	 -- 
57581.4	2016.5283	12.375	0.06	Johnson V	AAVSO	 -- 
57581.4	2016.5283	12.344	0.051	Johnson V	AAVSO	 -- 
57581.4	2016.5283	12.344	0.032	Johnson V	AAVSO	 -- 
57581.4	2016.5283	12.38	0.076	Johnson V	AAVSO	 -- 
57581.4	2016.5283	12.342	0.042	Johnson V	AAVSO	 -- 
